Category ID,Parent ID,Category Name,Category Path,MAIN CATEGORY
2427,2425,Depository Safes,Home Furnishing > Storage > Safes > Depository Safes,
1604,911,Desk Accessories,Office Furniture > Desk Accessories,
2294,911,Desk Hutches,Office Furniture > Desk Hutches,
734,548,Fans,Appliances > Fans,
1307,1212,Desks,Home Furnishing > Desks,
2258,2254,Desks and Hutches,Home Furnishing > Library and Office Furniture > Desks and Hutches,
419,416,Desktops,Computers > Desktops,
1486,1484,Diaper Bags,Baby Products > Diaper Bags,
2400,2297,Diffusers,Home Furnishing > Home Decor > Diffusers,
284,46,Digital,Professional Audio > Mixers > Digital,
216,32,Digital 8 & DV VCRs,Consumer Video > DVDs & Accessories > Digital 8 & DV VCRs,
63,24,Digital Camera Bags,Photography > Cameras & Accessories > Digital Camera Bags,
989,24,Digital Camera Cable,Photography > Cameras & Accessories > Digital Camera Cable,
782,780,Digital Camera Extended Service Plans,Service Contracts > Digital Camera Extended Service Plans,
667,24,Digital Camera Kits,Photography > Cameras & Accessories > Digital Camera Kits,
60,24,Digital Cameras,Photography > Cameras & Accessories > Digital Cameras,
987,24,Digital Photo Frames,Photography > Cameras & Accessories > Digital Photo Frames,
855,17,Digital Presenters,Projectors > Digital Presenters,
783,780,Digital Video Camera,Service Contracts > Digital Video Camera,
996,14,Digital Video Recorders (DVR),Consumer Video > Digital Video Recorders (DVR),
843,582,D-ILA TVs,Televisions > D-ILA TVs,
1214,548,Food Disposers,Appliances > Food Disposers,
1462,1294,Dining Room Chairs,Home Furnishing > Chairs > Dining Room Chairs,
2298,1212,Dining Room Furniture,Home Furnishing > Dining Room Furniture,
1288,2298,Dining Room Sets,Home Furnishing > Dining Room Furniture > Dining Room Sets,
1347,1274,Dining Room Tables,Home Furnishing > Tables > Dining Room Tables,
586,582,Direct View HDTVs,Televisions > Direct View HDTVs,
585,582,Direct View TVs,Televisions > Direct View TVs,
2589,2588,Discus,Outdoor Living > Sporting Goods > Track and Field > Discus,
2718,548,Heater Accessories,Appliances > Heater Accessories,
866,548,Heaters,Appliances > Heaters,
1360,548,Humidors,Appliances > Humidors,
1428,548,Ice Maker Drain Pumps,Appliances > Ice Maker Drain Pumps,
1621,548,Ice Storage Bins,Appliances > Ice Storage Bins,
1998,548,Ilve Gas Options,Appliances > Ilve Gas Options,
2462,548,Indoor Gardening,Appliances > Indoor Gardening,
2081,2076,Display and Merchandising Refrigerators,Commercial Equipment > Commercial Refrigerators > Display and Merchandising Refrigerators,
2430,2425,Diversion Safes,Home Furnishing > Storage > Safes > Diversion Safes,
2731,2721,Dividers,Office Supplies > Filing Supplies > Dividers,
592,582,DLP TV's,Televisions > DLP TV's,
1597,625,Dog Houses,Outdoor Living > Dog Houses,
2001,1212,Door Accessories,Home Furnishing > Door Accessories,
2692,2686,Door Closer Parts,Hardware > Commercial Door Hardware > Door Closer Parts,
2688,2686,Door Closers,Hardware > Commercial Door Hardware > Door Closers,
2668,2660,Door Entry Sets,Hardware > Door Hardware > Door Entry Sets,
1233,548,Ironing Centers,Appliances > Ironing Centers,
2660,2659,Door Hardware,Hardware > Door Hardware,
2667,2660,Door Hinges,Hardware > Door Hardware > Door Hinges,
2714,2660,Door Knockers,Hardware > Door Hardware > Door Knockers,
2661,2660,Door Levers,Hardware > Door Hardware > Door Levers,
1034,548,Kitchen Appliance Packages,Appliances > Kitchen Appliance Packages,
1742,1738,Door Safety,Baby Products > Baby Proofing > Door Safety,
1255,1254,Doors,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Doors,
1183,1177,Double DIN Receivers,Electronics > Car Audio/Video > Car Audio > Car Receivers > Double DIN Receivers,
2293,548,Kucht Gas Options,Appliances > Kucht Gas Options,
2440,2152,Dough Sheeters,Commercial Equipment > Commercial Food Preparation > Dough Sheeters,
1234,548,Laundry Stacking Kits,Appliances > Laundry Stacking Kits,
1135,893,Downriggers,Outdoor Living > Boating > Downriggers,
1147,548,Microwave Trim Kits,Appliances > Microwave Trim Kits,
656,548,Microwaves,Appliances > Microwaves,
729,656,Built-In Microwaves,Appliances > Microwaves > Built-In Microwaves,
2680,2675,Drawer Slides and Accessories,Hardware > Cabinet Hardware > Drawer Slides and Accessories,
1302,1560,Dressers,Home Furnishing > Bedroom Furniture > Dressers,
1554,632,Drip Pans,Outdoor Living > Grill Accessories > Drip Pans,
727,656,Countertop Microwaves,Appliances > Microwaves > Countertop Microwaves,
1070,1007,Drums,Electronics > Musical Instruments > Drums,
1750,1476,Dry Erase Boards,Toys and Games > Dry Erase Boards,
915,656,Microwave Drawer,Appliances > Microwaves > Microwave Drawer,
728,656,Over The Range Microwaves,Appliances > Microwaves > Over The Range Microwaves,
662,548,Ovens,Appliances > Ovens,
2316,662,Ranges,Appliances > Ovens > Ranges,
2394,2316,Drop-In Ranges,Appliances > Ovens > Ranges > Drop-In Ranges,
1015,2316,Freestanding Ranges,Appliances > Ovens > Ranges > Freestanding Ranges,
984,13,DSLR Training,Photography > DSLR Training,
1031,1015,Freestanding Convection Ranges (Gas and Electric),Appliances > Ovens > Ranges > Freestanding Ranges > Freestanding Convection Ranges (Gas and Electric),
1018,1015,Freestanding Dual Fuel Ranges,Appliances > Ovens > Ranges > Freestanding Ranges > Freestanding Dual Fuel Ranges,
1017,1015,Freestanding Electric Ranges,Appliances > Ovens > Ranges > Freestanding Ranges > Freestanding Electric Ranges,
1442,1682,Dumbbell Racks,Health and Fitness Equipment > Strength Training > Dumbbell Racks,
1444,1682,Dumbbells,Health and Fitness Equipment > Strength Training > Dumbbells,
144,45,Duplicators & Accessories,Professional Audio > Recorders & Players > Duplicators & Accessories,
407,32,DVD & CD Duplicators,Consumer Video > DVDs & Accessories > DVD & CD Duplicators,
408,32,DVD & CD Label Printers,Consumer Video > DVDs & Accessories > DVD & CD Label Printers,
400,32,DVD & CD Recorders,Consumer Video > DVDs & Accessories > DVD & CD Recorders,
992,401,DVD Burning Software,Consumer Video > DVDs & Accessories > Accessories for DVD Players > DVD Burning Software,
402,401,DVD Extended Warranties,Consumer Video > DVDs & Accessories > Accessories for DVD Players > DVD Extended Warranties,
120,38,DVD Extended Warranties,Home Theater > DVD Players and VCRs > DVD Extended Warranties,
1049,958,DVD Player Cases,Bags and Cases > DVD Player Cases,
119,38,DVD Players,Home Theater > DVD Players and VCRs > DVD Players,
38,16,DVD Players and VCRs,Home Theater > DVD Players and VCRs,
864,38,DVD Recorders,Home Theater > DVD Players and VCRs > DVD Recorders,
865,38,DVD Recorders w/VCR,Home Theater > DVD Players and VCRs > DVD Recorders w/VCR,
674,38,DVD/VHS Combos,Home Theater > DVD Players and VCRs > DVD/VHS Combos,
32,14,DVDs & Accessories,Consumer Video > DVDs & Accessories,
545,541,Dye Sublimation,Computers > Printers > Dye Sublimation,
73,27,Dye Sublimation,Photography > Printers & Accessories > Dye Sublimation,
153,27,Dye Sublimation,Photography > Printers & Accessories > Dye Sublimation,
174,73,Dye Sublimation Printers,Photography > Printers & Accessories > Dye Sublimation > Dye Sublimation Printers,
2399,2297,Easel,Home Furnishing > Home Decor > Easel,
1535,1476,Educational Toys,Toys and Games > Educational Toys,
1016,1015,Freestanding Gas Ranges,Appliances > Ovens > Ranges > Freestanding Ranges > Freestanding Gas Ranges,
1759,1015,Woodburning Ranges,Appliances > Ovens > Ranges > Freestanding Ranges > Woodburning Ranges,
1019,2316,Slide-In Ranges,Appliances > Ovens > Ranges > Slide-In Ranges,
635,627,Electric Grills,Outdoor Living > Grills > Electric Grills,
2637,20,Electric Meters,Electronics > Electric Meters,
1032,1019,Slide-In Convection Ranges (Gas and Electric),Appliances > Ovens > Ranges > Slide-In Ranges > Slide-In Convection Ranges (Gas and Electric),
1769,1768,Electric Stoves,Home Furnishing > Hearth > Stoves > Electric Stoves,
1022,1019,Slide-In Dual Fuel Ranges,Appliances > Ovens > Ranges > Slide-In Ranges > Slide-In Dual Fuel Ranges,
1921,1920,Electrodes,Medical Care > Electrotherapy > Electrodes,
2691,2686,Electronic Commercial Locks,Hardware > Commercial Door Hardware > Electronic Commercial Locks,
1053,20,Electronic Dictionaries,Electronics > Electronic Dictionaries,
1067,1007,Electronic Keyboards and Pianos,Electronics > Musical Instruments > Electronic Keyboards and Pianos,
2690,2686,Electronic Strikes,Hardware > Commercial Door Hardware > Electronic Strikes,
644,0,Electronics,Deleted Category (99999) > Deleted Category (641) > Electronics,
20,0,Electronics,Electronics,
1920,1580,Electrotherapy,Medical Care > Electrotherapy,
1021,1019,Slide-In Electric Ranges,Appliances > Ovens > Ranges > Slide-In Ranges > Slide-In Electric Ranges,
1225,2341,Elliptical Machines,Health and Fitness Equipment > Cardio Equipment > Elliptical Machines,
1115,893,Emergency Position Indicating Radio Beacons (EPIRBs),Outdoor Living > Boating > Emergency Position Indicating Radio Beacons (EPIRBs),
1730,1254,End Louvre Kits,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > End Louvre Kits,
1292,1274,End Tables,Home Furnishing > Tables > End Tables,
1538,1559,Entertainment Centers,Home Furnishing > Living Room Furniture > Entertainment Centers,
1416,1212,Entry Doors,Home Furnishing > Entry Doors,
2734,2722,Envelopes,Office Supplies > Printing Supplies > Envelopes,
278,273,EQ's,Professional Audio > Signal Processors > EQ's,
118,37,Equalizers/Processors,Home Theater > Audio Components > Equalizers/Processors,
2566,1939,Equipment Bags,Outdoor Living > Sporting Goods > Equipment Bags,
2727,2720,Erasers,Office Supplies > Writing Supplies > Erasers,
2711,2698,Euro Cylinder Above Handle Multi Point Keyed Entry,Hardware > Multi Point Door Hardware > Euro Cylinder Above Handle Multi Point Keyed Entry,
2709,2698,Euro Cylinder Below Handle Multi Point Dummy Sets,Hardware > Multi Point Door Hardware > Euro Cylinder Below Handle Multi Point Dummy Sets,
2707,2698,Euro Cylinder Below Handle Multi Point Keyed Entry,Hardware > Multi Point Door Hardware > Euro Cylinder Below Handle Multi Point Keyed Entry,
2708,2698,Euro Cylinder Below Handle Multi Point Passage Trims,Hardware > Multi Point Door Hardware > Euro Cylinder Below Handle Multi Point Passage Trims,
2710,2698,Euro Cylinder Below Handle Multi Point Patio Hardware,Hardware > Multi Point Door Hardware > Euro Cylinder Below Handle Multi Point Patio Hardware,
2318,1839,Eurodib Slicing Disc Options,Commercial Equipment > Commercial Cooking Equipment > Eurodib Slicing Disc Options,
645,0,Exercise,Deleted Category (99999) > Deleted Category (641) > Exercise,
1226,2341,Exercise Bikes,Health and Fitness Equipment > Cardio Equipment > Exercise Bikes,
1756,780,Exercise Equipment Warranties,Service Contracts > Exercise Equipment Warranties,
1198,2343,Exercising Accessories,Health and Fitness Equipment > Fitness Accessories > Exercising Accessories,
1020,1019,Slide-In Gas Ranges,Appliances > Ovens > Ranges > Slide-In Ranges > Slide-In Gas Ranges,
2693,2686,Exit Device Parts,Hardware > Commercial Door Hardware > Exit Device Parts,
2689,2686,Exit Devices and Panic Bars,Hardware > Commercial Door Hardware > Exit Devices and Panic Bars,
1277,780,Express Delivery,Service Contracts > Express Delivery,
2315,662,Wall Ovens,Appliances > Ovens > Wall Ovens,
1011,2315,Double Wall Ovens,Appliances > Ovens > Wall Ovens > Double Wall Ovens,
552,538,Extended Service Plans,Telephones & Communications > Extended Service Plans,
596,582,Extended Service Plans,Televisions > Extended Service Plans,
404,543,Extended Warranties,Computers > Handhelds & PDAs > Extended Warranties,
85,30,Extended Warranties,Consumer Video > Camcorders & Accessories > Extended Warranties,
114,36,Extended Warranties,Home Theater > Home Theater and Mini Systems > Extended Warranties,
64,24,Extended Warranties,Photography > Cameras & Accessories > Extended Warranties,
253,252,Extended Warranties,Photography > Cameras & Accessories > Point and Shoot Cameras > 35mm Systems > Point & Shoot Cameras > Accessories > Extended Warranties,
178,73,Extended Warranties for Dye Sub Printers,Photography > Printers & Accessories > Dye Sublimation > Extended Warranties for Dye Sub Printers,
172,72,Extended Warranties for Inkjet Printers,Photography > Printers & Accessories > Inkjet > Extended Warranties for Inkjet Printers,
1026,2315,Oven/Microwave Combo,Appliances > Ovens > Wall Ovens > Oven/Microwave Combo,
2674,2660,Faceplates,Hardware > Door Hardware > Faceplates,
1328,1254,Facing Kits,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Facing Kits,
1033,1026,Convection Oven/Microwave Combo,Appliances > Ovens > Wall Ovens > Oven/Microwave Combo > Convection Oven/Microwave Combo,
1027,1026,Electric Oven/Microwave Combo,Appliances > Ovens > Wall Ovens > Oven/Microwave Combo > Electric Oven/Microwave Combo,
1219,842,Faucet Accessories,Plumbing > Sinks and Faucets > Faucet Accessories,
1217,842,Faucets,Plumbing > Sinks and Faucets > Faucets,
740,538,Fax/Copier,Telephones & Communications > Fax/Copier,
785,780,Fax/Printer/Scanner,Service Contracts > Fax/Printer/Scanner,
279,273,Feedback Reduction,Professional Audio > Signal Processors > Feedback Reduction,
1397,911,File Cabinets,Office Furniture > File Cabinets,
2428,2425,File Safes,Home Furnishing > Storage > Safes > File Safes,
2721,2719,Filing Supplies,Office Supplies > Filing Supplies,
781,780,Film Based Cameras,Service Contracts > Film Based Cameras,
75,28,Film Scanners,Photography > Scanners & Accessories > Film Scanners,
210,204,Filter Kits,Photography > Cameras & Accessories > Adaptors & Filters > Filters > Filter Kits,
186,184,Filters,Deleted Category (184) > Filters,
204,200,Filters,Photography > Cameras & Accessories > Adaptors & Filters > Filters,
261,252,Filters & Accessories,Photography > Cameras & Accessories > Point and Shoot Cameras > 35mm Systems > Point & Shoot Cameras > Accessories > Filters & Accessories,
110,35,Filters & Accessories,Professional Video > General Video Accessories > Filters & Accessories,
2419,2418,Fire Boxes,Home Furnishing > Hearth > Fire Boxes,
1028,1026,Gas Oven/Microwave Combo,Appliances > Ovens > Wall Ovens > Oven/Microwave Combo > Gas Oven/Microwave Combo,
1702,625,Fire Pit Accessories,Outdoor Living > Fire Pit Accessories,
1704,1702,Fire Pit Bases,Outdoor Living > Fire Pit Accessories > Fire Pit Bases,
1703,1702,Fire Pit Tops,Outdoor Living > Fire Pit Accessories > Fire Pit Tops,
1240,625,Fire Pits,Outdoor Living > Fire Pits,
2421,2418,Fire Pots,Home Furnishing > Hearth > Fire Pots,
1378,1254,Firebox Hoods,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Firebox Hoods,
1275,1254,Firebrick,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Firebrick,
1656,2418,Fireplace Inserts,Home Furnishing > Hearth > Fireplace Inserts,
1996,1254,Fireplace Screens,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Fireplace Screens,
1254,2418,Fireplace/Gas Stove Accessories,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories,
1213,2418,Fireplaces,Home Furnishing > Hearth > Fireplaces,
1565,1254,Firewood Storage,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Firewood Storage,
953,947,Fish Eye,Lenses > Specified Lenses for Nikon > Fish Eye,
1126,982,Fish Eye,Lenses > Specified Lenses for Pentax > Fish Eye,
1120,971,Fish Eye,Lenses > Specified Lenses for Sony/Minolta > Fish Eye,
967,955,Fish Eyes,Lenses > Specified Lenses for Canon > Fish Eyes,
897,779,Fish Finders,Outdoor Living > Boating > Navigation > Fish Finders,
2343,1196,Fitness Accessories,Health and Fitness Equipment > Fitness Accessories,
2354,2343,Fitness Balls,Health and Fitness Equipment > Fitness Accessories > Fitness Balls,
2391,1196,Fitness Color Options,Health and Fitness Equipment > Fitness Color Options,
2359,2344,Fitness DVDs,Health and Fitness Equipment > Recovery and Support > Fitness DVDs,
2352,2343,Fitness Mats,Health and Fitness Equipment > Fitness Accessories > Fitness Mats,
1123,982,Fixed Focal Length,Lenses > Specified Lenses for Pentax > Fixed Focal Length,
1119,971,Fixed Focal Length,Lenses > Specified Lenses for Sony/Minolta > Fixed Focal Length,
251,247,Fixed Focus,Photography > Cameras & Accessories > Point and Shoot Cameras > 35mm Systems > Point & Shoot Cameras > Cameras & Kits > Fixed Focus,
933,416,Flash Drives,Computers > Flash Drives,
1061,644,Flashlights,Deleted Category (99999) > Deleted Category (641) > Electronics > Flashlights,
822,814,Flat Mounts 22 To 36 inches,Televisions > Mounts & Stands > Mounts > 22 in. to 36 in. Mounts > Flat Mounts 22 To 36 inches,
826,815,Flat Mounts 37 Inches and Up,Televisions > Mounts & Stands > Mounts > 37 in. and Up Mounts > Flat Mounts 37 Inches and Up,
816,809,Flat Mounts Up To 21 Inches,Televisions > Mounts & Stands > Mounts > Up To 21 in. Mounts > Flat Mounts Up To 21 Inches,
76,28,Flatbed Scanners,Photography > Scanners & Accessories > Flatbed Scanners,
1467,1311,Floor Lamps,Home Furnishing > Lighting > Lamps > Floor Lamps,
1503,1212,Floor Registers,Home Furnishing > Floor Registers,
1010,2315,Single Wall Ovens,Appliances > Ovens > Wall Ovens > Single Wall Ovens,
1146,1138,Floor Standing Speakers,Home Theater > Speakers > Floor Standing Speakers,
1506,1992,Floor Tiles,Home Furnishing > Tiles > Floor Tiles,
2304,2244,Flush Mount Ceiling Lights,Home Furnishing > Lighting > Wall Lights > Flush Mount Ceiling Lights,
2495,2493,Fogger Voltage Options,Pest Control > Fogger Voltage Options,
2494,2493,Foggers,Pest Control > Foggers,
1463,1294,Folding Chairs,Home Furnishing > Chairs > Folding Chairs,
1512,2297,Folding Screens,Home Furnishing > Home Decor > Folding Screens,
1392,1274,Folding Tables,Home Furnishing > Tables > Folding Tables,
2406,2315,Speed Ovens,Appliances > Ovens > Wall Ovens > Speed Ovens,
831,662,Warming Drawers,Appliances > Ovens > Warming Drawers,
2109,1797,Food Holding and Warming Equipment,Commercial Equipment > Food Holding and Warming Equipment,
2380,2109,Food Holding Equipment Parts and Accessories,Commercial Equipment > Food Holding and Warming Equipment > Food Holding Equipment Parts and Accessories,
1778,548,Pizza Ovens,Appliances > Pizza Ovens,
1715,1350,Foosball Tables,Home Furnishing > Tables > Game Tables > Foosball Tables,
1417,2414,Foot Stools,Home Furnishing > Stools > Foot Stools,
1983,1939,Football,Outdoor Living > Sporting Goods > Football,
1985,1983,Football Accessories,Outdoor Living > Sporting Goods > Football > Football Accessories,
1984,1983,Footballs,Outdoor Living > Sporting Goods > Football > Footballs,
1568,1352,Footboards,Home Furnishing > Bedroom Furniture > Bed Accessories > Footboards,
1595,1352,Foundation Covers,Home Furnishing > Bedroom Furniture > Bed Accessories > Foundation Covers,
1075,946,Four-Thirds System Lenses,Lenses > Four-Thirds System Lenses,
1482,1274,Foyer Tables,Home Furnishing > Tables > Foyer Tables,
1331,1254,Frame/Front,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Frame/Front,
2499,548,Radiant Panels,Appliances > Radiant Panels,
1248,548,Range Accessories,Appliances > Range Accessories,
1249,1248,Back Guards,Appliances > Range Accessories > Back Guards,
2409,1248,Body Sides Paint Option,Appliances > Range Accessories > Body Sides Paint Option,
1251,1248,Burners,Appliances > Range Accessories > Burners,
1224,1682,Freeweight Benches,Health and Fitness Equipment > Strength Training > Freeweight Benches,
1445,1682,Freeweights,Health and Fitness Equipment > Strength Training > Freeweights,
2465,1248,Chateau Cooktop Configurations,Appliances > Range Accessories > Chateau Cooktop Configurations,
1790,1248,Color Options,Appliances > Range Accessories > Color Options,
1276,1254,Fronts,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Fronts,
1502,1248,Conversion Kits,Appliances > Range Accessories > Conversion Kits,
2069,1839,Frymaster Gas Type Options,Commercial Equipment > Commercial Cooking Equipment > Frymaster Gas Type Options,
2068,1839,Frymaster Voltage Options,Commercial Equipment > Commercial Cooking Equipment > Frymaster Voltage Options,
1387,1212,Furnace Accessories,Home Furnishing > Furnace Accessories,
1324,1212,Furnaces,Home Furnishing > Furnaces,
1358,1212,Furniture Warranties,Home Furnishing > Furniture Warranties,
1773,1559,Futon Covers,Home Furnishing > Living Room Furniture > Futon Covers,
